date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:40	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:40%20GMT	http://airpronetworks.com/datasheet-pdf/AIR-WAP605-AX.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AIR-WAP605-AX.1db.delayed	(from https://airpronetworks.com/datasheet/)
11:40:41	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:41%20GMT	http://airpronetworks.com/datasheet-pdf/AIR-WAP605AX-R2.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AIR-WAP605AX-R2.1dc.delayed	(from https://airpronetworks.com/datasheet/)
11:40:42	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:42%20GMT	http://airpronetworks.com/datasheet-pdf/AIR-WAP610-AX.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AIR-WAP610-AX.1dd.delayed	(from https://airpronetworks.com/datasheet/)
11:40:43	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:43%20GMT	http://airpronetworks.com/datasheet-pdf/AIR-WAP655P.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AIR-WAP655P.1de.delayed	(from https://airpronetworks.com/datasheet/)
11:40:44	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:43%20GMT	http://airpronetworks.com/datasheet-pdf/AP-WLC7008.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-WLC7008.1df.delayed	(from https://airpronetworks.com/datasheet/)
11:40:44	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:44%20GMT	http://airpronetworks.com/datasheet-pdf/AP-WLC7028.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-WLC7028.1e0.delayed	(from https://airpronetworks.com/datasheet/)
11:40:45	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:45%20GMT	http://airpronetworks.com/datasheet-pdf/AP-WLC7036.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-WLC7036.1e1.delayed	(from https://airpronetworks.com/datasheet/)
11:40:46	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:46%20GMT	http://airpronetworks.com/datasheet-pdf/AP-WLC7045.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-WLC7045.1e2.delayed	(from https://airpronetworks.com/datasheet/)
11:40:47	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:46%20GMT	http://airpronetworks.com/datasheet-pdf/AP-MC-SMSF-20K.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-MC-SMSF-20K.1e3.delayed	(from https://airpronetworks.com/datasheet/)
11:40:47	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:47%20GMT	http://airpronetworks.com/datasheet-pdf/AP-MC-SMDF-20K.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-MC-SMDF-20K.1e4.delayed	(from https://airpronetworks.com/datasheet/)
11:40:48	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:48%20GMT	http://airpronetworks.com/datasheet-pdf/AP-MC-MMDF-2K.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-MC-MMDF-2K.1e5.delayed	(from https://airpronetworks.com/datasheet/)
11:40:49	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:48%20GMT	http://airpronetworks.com/datasheet-pdf/AP-MCG-SMSF-20K.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-MCG-SMSF-20K.1e6.delayed	(from https://airpronetworks.com/datasheet/)
11:40:49	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:49%20GMT	http://airpronetworks.com/datasheet-pdf/AP-MCG-SMDF-20K-A/B.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-MCG-SMDF-20K-A/B.1e7.delayed	(from https://airpronetworks.com/datasheet/)
11:40:50	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:50%20GMT	http://airpronetworks.com/datasheet-pdf/AP-MCG-MMDF-2K.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-MCG-MMDF-2K.1e8.delayed	(from https://airpronetworks.com/datasheet/)
11:40:51	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:51%20GMT	http://airpronetworks.com/datasheet-pdf/AP-SX8820.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-SX8820.1e9.delayed	(from https://airpronetworks.com/datasheet/)
11:40:52	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:51%20GMT	http://airpronetworks.com/datasheet-pdf/serial-module-SFP.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/serial-module-SFP.1ea.delayed	(from https://airpronetworks.com/datasheet/)
11:40:52	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:52%20GMT	http://airpronetworks.com/datasheet-pdf/AP-XFP-MMF-10G.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-XFP-MMF-10G.1eb.delayed	(from https://airpronetworks.com/datasheet/)
11:40:53	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:53%20GMT	http://airpronetworks.com/datasheet-pdf/AP-XFP-SMF-SR-10G.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-XFP-SMF-SR-10G.1ec.delayed	(from https://airpronetworks.com/datasheet/)
11:40:54	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:53%20GMT	http://airpronetworks.com/datasheet-pdf/AP-10G-SMF-SFP+LR.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-10G-SMF-SFP+LR.1ed.delayed	(from https://airpronetworks.com/datasheet/)
11:40:54	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:54%20GMT	http://airpronetworks.com/datasheet-pdf/AP-10G-SMF-SFP+ER+.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-10G-SMF-SFP+ER+.1ee.delayed	(from https://airpronetworks.com/datasheet/)
11:40:55	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:55%20GMT	http://airpronetworks.com/datasheet-pdf/AP-GLC-SFP-T10.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-GLC-SFP-T10.1ef.delayed	(from https://airpronetworks.com/datasheet/)
11:40:56	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:56%20GMT	http://airpronetworks.com/datasheet-pdf/AP-IXG1000G.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-IXG1000G.1f0.delayed	(from https://airpronetworks.com/datasheet/)
11:40:57	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:56%20GMT	http://airpronetworks.com/datasheet-pdf/AP-SFP+-LR.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-SFP+-LR.1f1.delayed	(from https://airpronetworks.com/datasheet/)
11:40:57	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:57%20GMT	http://airpronetworks.com/datasheet-pdf/AP-SFP+-SR.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP-SFP+-SR.1f2.delayed	(from https://airpronetworks.com/datasheet/)
11:40:58	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:58%20GMT	http://airpronetworks.com/datasheet-pdf/AP1000G-20.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/AP1000G-20.1f3.delayed	(from https://airpronetworks.com/datasheet/)
11:40:59	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:58%20GMT	http://airpronetworks.com/datasheet-pdf/serial-module-sfp-10gbps.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/serial-module-sfp-10gbps.1f4.delayed	(from https://airpronetworks.com/datasheet/)
11:40:59	358/358	---M--	403	error ('Forbidden')	text/html	date:Fri,%2022%20May%202026%2004:40:59%20GMT	http://airpronetworks.com/datasheet-pdf/serial-module-sfp-1.25gbps.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/datasheet-pdf/serial-module-sfp-1.25gbps.1f5.delayed	(from https://airpronetworks.com/datasheet/)
11:41:01	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=191229116	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie684e.js	(from https://airpronetworks.com/datasheet/)
11:41:01	27576/27576	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jul%202024%2017:54:03%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/IOT-world.jpg	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/IOT-world.jpg	(from https://airpronetworks.com/partner/)
11:41:04	2827/2827	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:02%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fpartner%2F	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embedc050.json	(from https://airpronetworks.com/partner/)
11:41:06	3000/3000	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20May%202026%2004:41:04%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fpartner%2F&format=xml	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embed4998	(from https://airpronetworks.com/partner/)
11:41:06	12028/12028	---M--	200	added ('OK')	text/css	date:Sat,%2009%20May%202026%2009:07:15%20GMT	https://airpronetworks.com/wp-content/uploads/elementor/css/post-5978.css?ver=1778317635	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/elementor/css/post-59787891.css	(from https://airpronetworks.com/partner/)
11:41:09	10183/10183	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jul%202024%2018:17:18%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/logo.png	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/logo.png	(from https://airpronetworks.com/partner/)
11:41:09	20784/20784	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:07%20GMT	https://airpronetworks.com/wp-json/wp/v2/pages/5978	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/wp/v2/pages/5978.json	(from https://airpronetworks.com/partner/)
11:41:09	16594/16594	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jul%202024%2018:33:02%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/tech-1.png	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/tech-1.png	(from https://airpronetworks.com/partner/)
11:41:09	28852/28852	---M--	200	added ('OK')	image/webp	date:Tue,%2002%20Jul%202024%2018:31:50%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/delameta-logo-2048x433.png.webp	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/delameta-logo-2048x433.png.webp	(from https://airpronetworks.com/partner/)
11:41:10	7413/7413	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jul%202024%2018:34:40%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/global.png	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/global.png	(from https://airpronetworks.com/partner/)
11:41:10	17905/17905	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jul%202024%2018:35:23%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/ellipse.png	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/ellipse.png	(from https://airpronetworks.com/partner/)
11:41:10	19268/19268	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jul%202024%2018:36:19%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/komputer.png	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/komputer.png	(from https://airpronetworks.com/partner/)
11:41:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2004:41:09%20GMT	https://airpronetworks.com/?p=5978	C:/My%20Web%20Sites/AirPro/airpronetworks.com/index2fb3.html	(from https://airpronetworks.com/partner/)
11:41:11	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=2094455445	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetiec28d.js	(from https://airpronetworks.com/partner/)
11:41:13	2431/2431	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:11%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fe-brochures%2F	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embed99f9.json	(from https://airpronetworks.com/e-brochures/)
11:41:14	2593/2593	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20May%202026%2004:41:13%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fe-brochures%2F&format=xml	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embed7d6c	(from https://airpronetworks.com/e-brochures/)
11:41:15	3498/3498	---M--	200	added ('OK')	text/css	date:Sat,%2009%20May%202026%2012:51:27%20GMT	https://airpronetworks.com/wp-content/uploads/elementor/css/post-6069.css?ver=1778331087	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/elementor/css/post-6069e16f.css	(from https://airpronetworks.com/e-brochures/)
11:41:17	12225/12225	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:15%20GMT	https://airpronetworks.com/wp-json/wp/v2/pages/6069	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/wp/v2/pages/6069.json	(from https://airpronetworks.com/e-brochures/)
11:41:18	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=386641150	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie5006.js	(from https://airpronetworks.com/e-brochures/)
11:41:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2004:41:18%20GMT	https://airpronetworks.com/?p=6069	C:/My%20Web%20Sites/AirPro/airpronetworks.com/index2a16.html	(from https://airpronetworks.com/e-brochures/)
11:41:20	99285/99285	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2017:03:51%20GMT	https://airpronetworks.com/wp-content/uploads/2024/07/Enterprise-Cloud-699x1024.jpg	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/07/Enterprise-Cloud-699x1024.jpg	(from https://airpronetworks.com/e-mailers/)
11:41:21	2585/2585	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:19%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fe-mailers%2F	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embed6dd7.json	(from https://airpronetworks.com/e-mailers/)
11:41:22	2752/2752	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20May%202026%2004:41:21%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fe-mailers%2F&format=xml	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embed7077	(from https://airpronetworks.com/e-mailers/)
11:41:23	214/214	---M--	200	added ('OK')	text/css	date:Sat,%2009%20May%202026%2007:31:08%20GMT	https://airpronetworks.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.0.7	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/plugins/elementor/assets/css/widget-image.min1678.css	(from https://airpronetworks.com/e-mailers/)
11:41:23	6660/6660	---M--	200	added ('OK')	text/css	date:Sat,%2009%20May%202026%2014:03:26%20GMT	https://airpronetworks.com/wp-content/uploads/elementor/css/post-6071.css?ver=1778335406	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/elementor/css/post-607192f7.css	(from https://airpronetworks.com/e-mailers/)
11:41:25	26687/26687	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:23%20GMT	https://airpronetworks.com/wp-json/wp/v2/pages/6071	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/wp/v2/pages/6071.json	(from https://airpronetworks.com/e-mailers/)
11:41:25	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=891275872	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetiedf29.js	(from https://airpronetworks.com/e-mailers/)
11:41:29	7066/7066	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:26%20GMT	https://airpronetworks.com/wp-json/wp/v2/portfolio-category/84	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/wp/v2/portfolio-category/84.json	(from https://airpronetworks.com/portfolio-category/industrial-poe-switch/)
11:41:29	23857/23857	---MC-	200	added ('OK')	application/rss+xml	etag:%22d2802f14ca0fed161f932cac2a60970a%22	https://airpronetworks.com/portfolio-category/industrial-poe-switch/feed/	C:/My%20Web%20Sites/AirPro/airpronetworks.com/portfolio-category/industrial-poe-switch/feed/index.html	(from https://airpronetworks.com/portfolio-category/industrial-poe-switch/)
11:41:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2004:41:26%20GMT	https://airpronetworks.com/?p=6071	C:/My%20Web%20Sites/AirPro/airpronetworks.com/index94f5.html	(from https://airpronetworks.com/e-mailers/)
11:41:30	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=570753502	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetiedcd1.js	(from https://airpronetworks.com/portfolio-category/industrial-poe-switch/)
11:41:30	191469/191469	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202026%2006:07:34%20GMT	https://airpronetworks.com/wp-content/uploads/2024/11/AP-IGS9014P-1.jpg	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2024/11/AP-IGS9014P-1.jpg	(from https://airpronetworks.com/portfolio-category/industrial-poe-switch/)
11:41:33	128139/128139	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202026%2004:41:30%20GMT	https://airpronetworks.com/portfolio/4x-gigabit-sfp-optical-ports-8x-10-100-1000m-tx-ports/	C:/My%20Web%20Sites/AirPro/airpronetworks.com/portfolio/4x-gigabit-sfp-optical-ports-8x-10-100-1000m-tx-ports/index.html	(from https://airpronetworks.com/portfolio-category/industrial-poe-switch/)
11:41:33	6543/6543	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:30%20GMT	https://airpronetworks.com/wp-json/wp/v2/categories/22	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/wp/v2/categories/22.json	(from https://airpronetworks.com/category/router/)
11:41:33	15028/15028	---MC-	200	added ('OK')	application/rss+xml	etag:%22d2802f14ca0fed161f932cac2a60970a%22	https://airpronetworks.com/category/router/feed/	C:/My%20Web%20Sites/AirPro/airpronetworks.com/category/router/feed/index.html	(from https://airpronetworks.com/category/router/)
11:41:34	34435/34435	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/uploads/2023/03/router-750x465.jpg	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2023/03/router-750x465.jpg	(from https://airpronetworks.com/category/router/)
11:41:34	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=774499277	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetieb57e.js	(from https://airpronetworks.com/category/router/)
11:41:34	16544710/16544710	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2022%20May%202026%2004:41:17%20GMT	https://airpronetworks.com/product-guide/product-guide-2024.pdf	C:/My%20Web%20Sites/AirPro/airpronetworks.com/product-guide/product-guide-2024.pdf	(from https://airpronetworks.com/e-brochures/)
11:41:36	109368/109368	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202026%2004:41:33%20GMT	https://airpronetworks.com/author/admin/	C:/My%20Web%20Sites/AirPro/airpronetworks.com/author/admin/index.html	(from https://airpronetworks.com/category/router/)
11:41:36	376513/376513	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/uploads/2023/03/router.jpg	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2023/03/router.jpg	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:36	3180/3180	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:35%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fwhy-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office%2F	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embedb870.json	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:38	994/994	---MC-	200	added ('OK')	application/rss+xml	etag:%22d2802f14ca0fed161f932cac2a60970a%22	https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/feed/	C:/My%20Web%20Sites/AirPro/airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/feed/index.html	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:38	3384/3384	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20May%202026%2004:41:36%20GMT	https://airpronetworks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fairpronetworks.com%2Fwhy-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office%2F&format=xml	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/oembed/1.0/embed77b0	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:39	905/905	---M--	200	added ('OK')	text/css	date:Sat,%2009%20May%202026%2009:23:10%20GMT	https://airpronetworks.com/wp-content/uploads/elementor/css/post-1924.css?ver=1778318590	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/elementor/css/post-1924bd71.css	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:41	30371/30371	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:39%20GMT	https://airpronetworks.com/wp-json/wp/v2/posts/1924	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/wp/v2/posts/1924.json	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:41	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=440196779	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie322d.js	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:42	3026/3026	---M--	200	added ('OK')	application/x-javascript	date:Tue,%2012%20Nov%202024%2023:31:29%20GMT	https://airpronetworks.com/wp-includes/js/comment-reply.min.js?ver=7.0	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-includes/js/comment-reply.min8717.js	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2004:41:42%20GMT	https://airpronetworks.com/?p=1924	C:/My%20Web%20Sites/AirPro/airpronetworks.com/index2abc.html	(from https://airpronetworks.com/why-airpro-has-the-best-dual-band-wifi-routers-in-india-for-home-office/)
11:41:45	6635/6635	---MC-	200	added ('OK')	application/json	date:Fri,%2022%20May%202026%2004:41:42%20GMT	https://airpronetworks.com/wp-json/wp/v2/categories/23	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-json/wp/v2/categories/23.json	(from https://airpronetworks.com/category/poe-switch/)
11:41:45	9595/9595	---MC-	200	added ('OK')	application/rss+xml	etag:%22d2802f14ca0fed161f932cac2a60970a%22	https://airpronetworks.com/category/poe-switch/feed/	C:/My%20Web%20Sites/AirPro/airpronetworks.com/category/poe-switch/feed/index.html	(from https://airpronetworks.com/category/poe-switch/)
11:41:45	5348/5348	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie.js?ver=1730630687	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/themes/hostinza/assets/js/tweetie3cd6.js	(from https://airpronetworks.com/category/poe-switch/)
11:41:46	47850/47850	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202023%2015:51:34%20GMT	https://airpronetworks.com/wp-content/uploads/2023/03/poe-switch-750x465.jpg	C:/My%20Web%20Sites/AirPro/airpronetworks.com/wp-content/uploads/2023/03/poe-switch-750x465.jpg	(from https://airpronetworks.com/category/poe-switch/)
